310.0;28.0
300.0;32.0
305.0;33.5
310.0;28.0
315.0;25.5
320.0;31.0
325.0;33.0
330.0;26.5
335.0;33.5
340.0;35.5
345.0;37.0
350.0;30.0
355.0;37.5
360.0;36.5
365.0;78.0
370.0;143.5
375.0;195.5
380.0;227.0
385.0;333.0
390.0;388.5
395.0;461.5
400.0;636.5
405.0;864.5
410.0;1149.0
415.0;1516.5
420.0;1813.0
425.0;1976.5
430.0;2056.5
435.0;2021.0
440.0;2067.0
445.0;2078.5
450.0;2224.5
455.0;2244.5
460.0;2388.0
465.0;2445.0
470.0;2407.0
475.0;2379.0
480.0;2364.5
485.0;2247.5
490.0;2251.0
495.0;2184.0
500.0;2085.0
505.0;2005.0
510.0;1929.5
515.0;1877.0
520.0;1665.0
525.0;1477.0
530.0;1370.0
535.0;1201.5
540.0;1160.5
545.0;1031.5
550.0;989.5
555.0;890.0
560.0;824.0
565.0;713.0
570.0;707.0
575.0;617.0
580.0;523.0
585.0;470.5
590.0;411.0
595.0;361.0
600.0;334.5
605.0;284.5
610.0;254.5
615.0;242.0
620.0;211.0
625.0;174.5
630.0;135.5
635.0;139.5
640.0;97.0
645.0;83.0
650.0;60.0
655.0;76.0
660.0;56.0
665.0;45.0
670.0;34.5
675.0;40.5
680.0;36.0
685.0;28.5
690.0;31.5
695.0;28.0
