350.0;9326.5
352.0;3954.5
354.0;1866.5
356.0;925.5
358.0;574.0
360.0;404.5
362.0;401.0
364.0;364.0
366.0;354.5
368.0;368.5
370.0;404.5
372.0;479.0
374.0;703.0
376.0;1287.0
378.0;2544.0
380.0;4947.0
382.0;9176.0
384.0;15680.0
386.0;25967.5
388.0;39376.0
390.0;54484.5
392.0;73041.5
394.0;90312.0
396.0;98000.0
398.0;91180.0
400.0;66368.0
402.0;36503.5
404.0;16511.5
406.0;6836.0
408.0;2914.5
410.0;1310.5
412.0;812.0
414.0;663.5
416.0;562.0
418.0;599.0
420.0;616.5
422.0;646.5
424.0;678.0
426.0;665.0
428.0;551.0
430.0;534.5
432.0;481.0
434.0;449.5
436.0;449.5
438.0;432.0
440.0;449.5
442.0;478.5
444.0;506.0
446.0;525.5
448.0;614.5
450.0;657.5
