410.0;406835.0
411.0;336118.0
412.0;267951.0
413.0;212471.0
414.0;165752.0
415.0;128002.0
416.0;106469.0
417.0;90477.0
418.0;79000.0
419.0;70132.0
420.0;62502.0
421.0;56195.0
422.0;52321.0
423.0;49301.0
424.0;46493.0
425.0;43061.0
426.0;41178.0
427.0;38666.0
428.0;38165.0
429.0;36733.0
430.0;35887.0
431.0;34534.0
432.0;33172.0
433.0;32154.0
434.0;31732.0
435.0;31380.0
436.0;30705.0
437.0;30164.0
438.0;29600.0
439.0;28438.0
440.0;28141.0
441.0;28126.0
442.0;27474.0
443.0;26698.0
444.0;26361.0
445.0;25729.0
446.0;25411.0
447.0;25676.0
448.0;25143.0
449.0;24743.0
450.0;23587.0
451.0;23834.0
452.0;23299.0
453.0;23084.0
454.0;22998.0
455.0;22405.0
456.0;21910.0
457.0;22095.0
458.0;21844.0
459.0;21599.0
460.0;21369.0
461.0;20825.0
462.0;20319.0
463.0;20514.0
464.0;20189.0
465.0;20104.0
466.0;20041.0
467.0;19617.0
468.0;19496.0
469.0;19461.0
470.0;19713.0
471.0;19296.0
472.0;18810.0
473.0;18424.0
474.0;18626.0
475.0;18816.0
476.0;18906.0
477.0;18446.0
478.0;18399.0
479.0;18462.0
480.0;18189.0
481.0;18664.0
482.0;18536.0
483.0;18529.0
484.0;18321.0
485.0;18417.0
486.0;18571.0
487.0;18599.0
488.0;18425.0
489.0;18689.0
490.0;18543.0
491.0;18860.0
492.0;19098.0
493.0;18934.0
494.0;18933.0
495.0;18624.0
496.0;18798.0
497.0;19017.0
498.0;19140.0
499.0;18865.0
500.0;18734.0
501.0;18938.0
502.0;18774.0
503.0;19043.0
504.0;19215.0
505.0;19295.0
506.0;18770.0
507.0;19197.0
508.0;19144.0
509.0;19221.0
510.0;18873.0
511.0;18873.0
512.0;18228.0
513.0;18259.0
514.0;18438.0
515.0;18183.0
516.0;17574.0
517.0;16903.0
518.0;16578.0
519.0;16680.0
520.0;16471.0
521.0;16098.0
522.0;15694.0
523.0;15548.0
524.0;15867.0
525.0;15888.0
526.0;16038.0
527.0;15661.0
528.0;15587.0
529.0;15701.0
530.0;15841.0
531.0;16052.0
532.0;16101.0
533.0;15808.0
534.0;15492.0
535.0;15882.0
536.0;15889.0
537.0;16196.0
538.0;15828.0
539.0;15918.0
540.0;15780.0
541.0;16081.0
542.0;16381.0
543.0;16376.0
544.0;16357.0
545.0;15817.0
546.0;16095.0
547.0;16164.0
548.0;16375.0
549.0;16520.0
550.0;16452.0
